,song_uri,key,mode,valence,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,duration_ms
192,1T07kafGtJbDvosN0nu4Q2,4,1,0.896,0.725,0.00823,0.778,0.0,0.0731,-2.5,0.082,125.0,4,199213
193,3t4HeVfURZ5DuqMWz0Cmqg,1,1,0.6,0.734,0.025,0.766,0.00138,0.108,-4.485,0.0383,127.986,4,215227
194,4wTMBYRE6xVTIUQ6fEudsJ,0,0,0.299,0.629,0.0267,0.515,1.22e-05,0.0888,-10.358,0.265,121.845,4,277387
195,0obBFrPYkSoBJbvHfUIhkv,7,1,0.795,0.707,0.1,0.861,0.0,0.191,-4.225,0.316,130.021,4,199480
196,3CKCZ9pfwAfoMZlMncA1Nc,2,0,0.466,0.61,0.00382,0.683,1.79e-06,0.125,-3.879,0.0253,108.003,4,241693
197,7gUpO6td4OOnu0Lf9vhcIV,8,0,0.809,0.683,0.0283,0.789,0.0492,0.112,-6.132,0.0353,120.013,4,211800
198,70dWrqAp30TmWeibQkn0i7,5,0,0.37,0.741,0.0205,0.727,0.0,0.264,-4.174,0.151,130.023,4,263360
199,0UIiTEMdonJvQX2Z2gVm8j,0,0,0.513,0.697,0.0742,0.719,0.0,0.612,-3.343,0.0664,127.972,4,199693
200,5HQVUIKwCEXpe7JIHyY734,0,1,0.531,0.715,0.0525,0.655,0.0,0.115,-6.425,0.137,95.078,4,207333
201,7LBohG6plAhWaHjuzi4CpY,1,1,0.261,0.928,0.0428,0.326,2.56e-05,0.19,-10.943,0.372,98.958,4,208840
202,0iyEaciAmtiv8xMkBg97Fy,4,1,0.495,0.745,0.021,0.756,0.0,0.356,-4.749,0.0429,109.999,4,231467
203,0zJlM4BzA3riILBJZ8uCvs,5,1,0.806,0.664,0.000349,0.918,0.0,0.167,-4.862,0.0345,130.012,4,215494
204,3bfqkspKABT4pPicm6wC9F,10,1,0.646,0.716,0.134,0.838,0.0,0.148,-4.289,0.0513,130.034,4,222213
205,3b7CDTKB0SRTmQ6ytYi5vZ,9,1,0.472,0.558,0.178,0.872,0.0,0.173,-4.401,0.0449,143.971,4,213547
206,4qikXelSRKvoCqFcHLB2H2,6,0,0.426,0.563,0.0685,0.496,5.8e-05,0.173,-9.381,0.406,139.993,4,329320
207,2LNbLA2JSQlv6NRz1xdZRj,9,1,0.627,0.722,0.0118,0.76,0.0,0.294,-4.459,0.0478,128.018,4,201253
208,3tyPOhuVnt5zd5kGfxbCyL,0,0,0.444,0.719,0.00201,0.847,0.0204,0.223,-6.34,0.0916,127.963,4,242680
209,05ZACkzW8YbRq3eFgIfSNB,2,1,0.927,0.692,0.1,0.809,9.77e-05,0.185,-5.935,0.0255,104.023,4,263387
210,62zFEHfAYl5kdHYOivj4BC,0,0,0.648,0.67,0.0124,0.855,0.0,0.335,-3.035,0.0499,120.05,4,227280
211,20DfkHC5grnKNJCzZQB6KC,0,0,0.741,0.617,0.0286,0.839,0.0,0.19,-2.849,0.0655,128.91,4,205560
212,2Zb7wnGUnNPCas2E0wWSQ5,1,1,0.769,0.788,0.127,0.859,0.0,0.348,-5.542,0.315,140.027,4,219333
213,47Z5890IcjSed81ldeLgqc,0,0,0.265,0.602,0.0682,0.796,0.12,0.15,-3.657,0.103,126.06,4,245053
214,5JLv62qFIS1DR3zGEcApRt,5,1,0.575,0.514,0.0749,0.683,2.64e-06,0.392,-5.099,0.0367,159.814,4,220947
215,6t6oULCRS6hnI7rm0h5gwl,0,1,0.392,0.672,0.0178,0.738,6.75e-05,0.0927,-7.045,0.0506,107.938,4,277040
216,76N7FdzCI9OsiUnzJVLY2m,7,0,0.557,0.618,0.637,0.753,0.0,0.0905,-5.05,0.0451,120.041,4,221427
217,3sP3c86WFjOzHHnbhhZcLA,6,1,0.569,0.651,0.23,0.695,0.0,0.144,-3.218,0.0487,123.008,4,205347
218,2U2ONBrf1HJCDxQlynpD6J,0,1,0.789,0.731,0.00191,0.915,1.16e-06,0.324,-4.453,0.043,127.086,4,205680
219,6j7hih15xG2cdYwIJnQXsq,10,1,0.364,0.63,0.255,0.894,0.0,0.181,-4.592,0.0544,142.051,4,218520
220,6nek1Nin9q48AVZcWs9e9D,5,1,0.212,0.449,0.0509,0.585,8.75e-05,0.0833,-6.761,0.0268,139.631,4,278719
221,4kflIGfjdZJW4ot2ioixTB,9,1,0.285,0.559,0.892,0.33,0.0,0.0975,-8.251,0.0285,135.109,4,285040
222,62csqLJbdvAKb38rYijV1R,11,1,0.47,0.818,0.118,0.675,1.65e-05,0.262,-4.176,0.0655,139.977,4,220714
223,6hkOqJ5mE093AQf2lbZnsG,1,0,0.876,0.691,0.000812,0.795,1.02e-06,0.156,-4.021,0.0355,133.971,4,227333
224,3FjPRoxtACgDhIK3u60CsP,7,1,0.591,0.66,0.0403,0.9,0.0,0.219,-5.02,0.14,85.51,4,213253
225,3m8CQnnfJJp4eQMWWl3zay,8,0,0.234,0.451,0.0114,0.632,0.0,0.198,-7.98,0.297,132.89,4,232160
226,1POAx4NMLOBPVKZUSsBh92,1,0,0.663,0.831,0.149,0.665,0.0,0.0636,-3.627,0.0711,129.989,4,238760
227,5xPazRvyrkVootu8pM9vUG,8,1,0.507,0.73,0.138,0.77,0.0,0.0473,-5.114,0.0298,104.948,4,228093
228,6Ymvlzom4TQeoKqAWsZRD8,11,1,0.79,0.554,0.0697,0.794,0.0,0.63,-5.417,0.035,176.01,4,213827
229,0Nu9WA8kEbBWEsay2s8Q0U,0,1,0.574,0.495,0.000159,0.527,0.0163,0.1,-4.742,0.0351,208.067,4,220520
230,6BCrbWBpb8d6KWmEqZ41tr,1,1,0.481,0.466,0.1,0.704,2.71e-05,0.0744,-7.169,0.0353,176.043,4,248427
231,4VySpxhRGy32u5zPCprzDn,11,0,0.271,0.588,0.00948,0.694,0.0,0.113,-4.278,0.0387,126.027,4,256613
232,0mtPNQl5vePVwiI9Vykp7L,9,0,0.703,0.697,0.00482,0.861,1.83e-06,0.41,-4.389,0.144,127.023,4,228200
233,0ltBH1JNzSvQJPjJpvTu9B,0,1,0.75,0.754,0.0199,0.933,0.0,0.297,-5.786,0.0448,103.992,4,225000
234,60NgMTkfSGmcMUModciLN4,4,0,0.739,0.671,0.00659,0.905,0.000425,0.22,-2.59,0.0612,128.023,4,226107
235,4TyY4vah59nsckspWdSGPn,2,1,0.589,0.641,0.0217,0.671,0.0,0.417,-5.95,0.178,130.927,4,239187
236,0wb0UFUnUq8UiAUujRB8ni,0,1,0.3,0.421,0.268,0.476,0.0,0.0816,-7.692,0.0298,169.784,4,228840
237,6vkBqOgDHCkb0PV2FaH4PU,9,1,0.638,0.699,0.0303,0.844,0.0,0.543,-2.45,0.0521,98.003,4,213013
238,2pnmi9VUgtiEnP1iAi2xfx,4,0,0.853,0.72,0.484,0.814,0.0,0.129,-5.222,0.026,96.005,4,214960
239,0pwYLVXVknPSGUQb39cePC,0,0,0.613,0.571,0.0811,0.873,0.0,0.361,-3.382,0.1,139.691,4,229467
240,3icobpUUcKEbt2zQUqRpvM,5,0,0.636,0.714,0.0594,0.821,0.0,0.0799,-3.426,0.0315,93.0,4,219493
241,5BSndweF91KDqyxANsZcQH,0,1,0.353,0.685,0.794,0.466,2.06e-06,0.0915,-9.074,0.0304,79.936,4,163133
242,12Ns5IphkblPmHxpRILG9t,7,0,0.206,0.602,0.0548,0.691,0.0,0.144,-5.197,0.051,127.967,4,222307
243,53HDOVjPio9hPhpE935MAu,7,1,0.712,0.631,0.00971,0.699,0.000157,0.0522,-5.103,0.0954,86.004,4,192987
244,3SETFGPl3zT8LBvLbSEqHD,2,1,0.754,0.47,0.0524,0.853,0.0,0.202,-3.783,0.0401,163.845,4,189467
245,226rLMKyxPvLzEAP1oUMXj,1,0,0.581,0.736,0.0394,0.861,5.41e-06,0.0315,-3.625,0.0687,125.061,4,205640
246,0vFMQi8ZnOM2y8cuReZTZ2,9,0,0.392,0.531,0.0909,0.843,0.0,0.0283,-2.569,0.0429,136.991,4,240133
247,2NniAhAtkRACaMeYt48xlD,6,1,0.736,0.591,0.000284,0.935,0.000278,0.142,-2.664,0.0478,140.043,4,247947
248,40xtweuHBkLXNMO3xCK5AZ,2,1,0.827,0.66,0.0214,0.89,0.0,0.103,-4.769,0.0389,105.003,4,238467
249,3trS6e40JCVUOpPVt5OdHj,11,0,0.235,0.625,0.0543,0.576,4.07e-05,0.187,-5.693,0.175,179.063,4,193147
250,4J5Ec6Xa2NMtqxLQU7Cnry,9,1,0.529,0.643,0.011,0.723,0.0111,0.153,-6.209,0.0335,103.054,4,220040
251,53A20GH734aXpOF4cNakr4,6,0,0.556,0.742,0.0637,0.912,0.0,0.599,-1.188,0.13,137.975,4,304880
252,03UrZgTINDqvnUMbbIMhql,11,0,0.749,0.727,0.00417,0.937,0.0,0.091,-2.871,0.286,132.067,4,219493
253,3kyxRga5wDGbKdmxXssbps,1,1,0.456,0.485,0.01,0.735,0.00794,0.213,-5.929,0.0334,131.234,4,276720
254,0uZ0orE84drZZzPKxCWSmR,1,1,0.416,0.455,0.0234,0.786,0.0,0.145,-5.16,0.0338,103.172,4,267693
255,6mnjcTmK8TewHfyOp3fC9C,1,0,0.801,0.711,0.00498,0.7,0.000125,0.215,-4.805,0.046,128.001,4,211920
256,65YsalQBmQCzIPaay72CzQ,11,0,0.405,0.554,0.00108,0.669,0.0,0.138,-6.041,0.0426,91.993,4,225200
257,6qOEjO2IUD7PjtpsXawq0d,9,1,0.144,0.482,0.135,0.706,0.00106,0.105,-5.762,0.0609,92.494,4,224920
258,1XpYodsD36XN7ygcdF7mJJ,9,1,0.407,0.642,0.669,0.289,0.0,0.18,-9.918,0.0367,84.996,4,258373
259,7DfFc7a6Rwfi3YQMRbDMau,0,1,0.2,0.721,0.409,0.339,0.00153,0.0973,-11.195,0.0532,129.83,4,200747
260,0i5el041vd6nxrGEU8QRxy,10,1,0.878,0.457,0.0191,0.948,0.0,0.0536,-3.364,0.0354,148.0,4,208960
261,5PsMbxhgWpJMsouEfDTX6r,5,1,0.867,0.726,0.049,0.698,0.0,0.309,-4.165,0.0431,143.994,4,233478
262,3zrYNl1aMdFrQkcOjKVr5u,4,0,0.763,0.693,0.00616,0.822,1.79e-06,0.315,-5.441,0.0439,126.035,4,223800
263,5r6hrzcBhlnV9eDSKD2WQ9,7,1,0.194,0.48,0.0644,0.739,0.0,0.102,-3.26,0.0323,81.519,4,218267
264,4hIqZEgvWw9Pn3kucNtq2T,6,1,0.141,0.566,0.535,0.507,0.00619,0.107,-6.973,0.0279,158.119,4,253373
265,2Rea6PxenESVsJfEaGBGsD,7,0,0.352,0.555,0.0697,0.742,0.0,0.102,-5.495,0.22,83.85,4,281280
266,1QUpqu8865jfasDr8M3IKN,10,1,0.161,0.421,0.309,0.407,0.000961,0.11,-7.445,0.0267,139.028,3,285120
267,4dMfcca0nQNXXj1etzeME4,2,1,0.702,0.769,0.0203,0.696,0.0359,0.13,-6.571,0.34,159.889,4,197760
268,0cV4xwUA4ue2deqq4CZFko,9,0,0.375,0.616,0.0275,0.728,0.0,0.228,-4.02,0.0278,111.934,4,219973
269,0laYHRpNTS6i8FXdupHkJ4,1,0,0.922,0.858,0.0761,0.678,0.0,0.0741,-3.87,0.0469,117.009,4,188453
270,47nm8czanMUzIqHsnr5x61,4,1,0.81,0.549,0.279,0.563,0.0,0.215,-6.655,0.0669,163.991,4,223387
271,0BgRaFy7qnwT1PuUmSTFkf,9,1,0.796,0.646,0.0319,0.795,0.0,0.267,-3.293,0.0976,89.99,4,210960
272,4x4RbsTuuqrmRoDFMyrhnA,1,1,0.654,0.6,0.000221,0.84,2.6e-06,0.18,-5.774,0.11,129.985,4,229053
273,6NFE85sGFYgJj9y1EvjOV3,2,1,0.477,0.606,0.211,0.612,3.7e-06,0.128,-3.676,0.028,127.882,4,208135
274,6rbeWjEavBHvX2kr6lSogS,2,1,0.216,0.831,0.0531,0.427,0.0,0.316,-6.903,0.106,93.004,4,234773
275,2tSFTvHVaLxkqXHaofPKQk,5,0,0.863,0.702,0.503,0.715,2.44e-05,0.126,-5.377,0.0425,127.05,4,200013
276,0KAiuUOrLTIkzkpfpn9jb9,1,0,0.721,0.765,0.00107,0.837,1.06e-05,0.0801,-3.113,0.032,122.028,4,195973
277,6LS6pltO7YBgjwNVhxMwtp,7,1,0.73,0.597,0.000145,0.919,0.0,0.282,-2.954,0.044,113.987,4,255587
278,2L7rZWg9RLxIwnysmxm4xk,10,0,0.331,0.717,0.0358,0.55,0.00198,0.126,-6.019,0.0519,96.979,4,171333
279,4urcG6Nfubqsuqy3juMjBi,1,0,0.886,0.765,0.00765,0.765,3.82e-06,0.0527,-2.732,0.0585,120.001,4,227147
280,7oVEtyuv9NBmnytsCIsY5I,9,0,0.585,0.585,0.0143,0.972,0.0,0.0707,-4.45,0.0534,110.006,4,230253
281,3TGRqZ0a2l1LRblBkJoaDx,7,1,0.66,0.783,0.0114,0.58,2.28e-06,0.108,-6.548,0.0408,120.021,4,193400
282,6cNajGUxKP53LIg0LzlfQt,8,1,0.333,0.647,0.547,0.478,2.69e-05,0.156,-8.837,0.0782,135.877,4,232907
283,5sAlmL7Qp9N9BJTADkwEt9,7,0,0.569,0.616,0.00117,0.862,0.0,0.179,-5.18,0.0973,127.992,4,234693
284,7eW9cHOAHmYqphs5tWXETw,9,0,0.303,0.71,0.0601,0.555,0.0,0.227,-5.942,0.295,109.204,5,293613
285,6MAdEUilV2p9RQUqE5bMAK,7,1,0.793,0.757,0.0115,0.547,0.0,0.0445,-4.573,0.0355,126.977,4,231693
286,4YMqbFcDIFiCBd02PzUBcM,6,0,0.662,0.781,0.0619,0.526,0.0,0.0457,-6.985,0.293,94.992,4,235613
287,0n4bITAu0Y0nigrz3MFJMb,7,1,0.843,0.853,0.00334,0.599,7.93e-06,0.0759,-4.756,0.0411,119.993,4,263827
288,4G8gkOterJn0Ywt6uhqbhp,9,1,0.236,0.448,0.106,0.784,0.000108,0.668,-3.686,0.0627,136.245,4,186813
289,01XFgRZfZI7oBagNf1Loml,0,1,0.282,0.452,0.0111,0.794,0.00182,0.416,-5.151,0.0483,137.825,4,196664
290,3bidbhpOYeV4knp8AIu8Xn,2,1,0.847,0.641,0.0291,0.922,0.0,0.0862,-4.457,0.0786,146.078,4,258343
291,4rHZZAmHpZrA3iH5zx8frV,5,0,0.512,0.574,0.234,0.512,0.0,0.0946,-6.664,0.0503,76.899,4,484147
292,4VC5nFbYO4avKksJ9jN4pY,2,1,0.441,0.778,0.346,0.547,0.000302,0.132,-7.273,0.0489,95.002,4,242733
293,0nJW01T7XtvILxQgC5J7Wh,0,1,0.387,0.612,0.932,0.28,0.0,0.088,-8.648,0.0434,72.795,4,213827
294,0i5el041vd6nxrGEU8QRxy,10,1,0.878,0.457,0.0191,0.948,0.0,0.0536,-3.364,0.0354,148.0,4,208960
295,6F5c58TMEs1byxUstkzVeM,7,0,0.455,0.554,0.00487,0.772,6.6e-06,0.354,-4.821,0.0418,179.984,4,223546
296,3w3y8KPTfNeOKPiqUTakBh,5,1,0.867,0.726,0.049,0.698,0.0,0.309,-4.165,0.0431,143.994,4,233478
297,0W4Kpfp1w2xkY3PrV714B7,0,1,0.353,0.685,0.794,0.466,2.06e-06,0.0915,-9.074,0.0304,79.936,4,163133
298,1dEy9Pl81QopSxNsPxXQxv,9,0,0.125,0.621,0.945,0.31,6.12e-05,0.117,-10.164,0.0283,111.893,4,240707
299,69kOkLUCkxIZYexIgSG8rq,6,0,0.863,0.81,0.0378,0.793,1.77e-06,0.072,-9.404,0.0403,116.05,4,369627
300,2dLLR6qlu5UJ5gk0dKz0h3,7,1,0.337,0.674,0.121,0.428,0.0,0.132,-9.504,0.122,84.878,4,190185
301,72jCZdH0Lhg93z6Z4hBjgj,3,0,0.679,0.622,0.00454,0.469,2.25e-06,0.0398,-6.798,0.0363,77.019,4,217973
302,2y4lAQpi5VTNLu2ldeTdUH,1,0,0.484,0.613,0.00882,0.622,0.0,0.37,-5.794,0.0334,80.003,4,231240
303,2vwlzO0Qp8kfEtzTsCXfyE,5,1,0.349,0.53,0.407,0.422,0.0,0.107,-6.262,0.0342,119.964,4,221360
304,4h8VwCb1MTGoLKueQ1WgbD,2,1,0.643,0.532,0.0038,0.783,0.0012,0.161,-5.697,0.0523,124.08,4,247427
305,6vt0I1cw1YmAIKDJvHVIM5,11,0,0.357,0.795,0.103,0.596,0.0,0.164,-3.799,0.219,101.985,4,326280
306,6mH3qVIeOsnQIAho5eWwhH,0,1,0.79,0.878,0.0462,0.455,0.00484,0.0353,-8.845,0.077,129.953,4,128013
307,2iJuuzV8P9Yz0VSurttIV5,5,1,0.501,0.772,0.019,0.685,8.96e-05,0.131,-6.849,0.0696,130.033,4,283400
308,60wwxj6Dd9NJlirf84wr2c,8,1,0.176,0.509,0.0398,0.781,0.0,0.0749,-3.48,0.072,128.0,4,271427
309,5xhQChGGhKLWqBqX4XhtYE,1,1,0.243,0.825,0.452,0.435,0.609,0.0953,-9.582,0.0568,119.038,4,259102
310,2V65y3PX4DkRhy1djlxd9p,11,0,0.438,0.612,0.112,0.84,0.0,0.116,-3.145,0.0509,129.042,4,212862
311,1z9kQ14XBSN0r2v6fx4IdG,11,0,0.393,0.564,0.00125,0.71,0.0,0.109,-4.92,0.0461,91.972,4,225147
312,3VZQshi4COChhXaz7cLP02,8,1,0.838,0.714,0.00855,0.905,2.55e-05,0.146,-2.663,0.0289,125.927,4,155337
313,6Z8R6UsFuGXGtiIxiD8ISb,0,1,0.766,0.655,0.000176,0.819,0.00374,0.104,-4.852,0.0316,117.956,5,192790
314,55h7vJchibLdUkxdlX3fK7,5,0,0.937,0.874,0.0412,0.692,7.24e-05,0.324,-5.28,0.0431,116.017,4,178560
315,06EL94D0TA27Ik0Ke5usbj,5,0,0.861,0.645,0.294,0.877,0.0,0.0759,-3.208,0.113,82.324,4,227027
316,6V2D8Lls36APk0THDjBDfE,8,1,0.567,0.794,0.0328,0.522,0.0,0.156,-7.829,0.159,86.318,4,174133
317,6LoQHIo74tOzQ8EsLEkhgF,7,0,0.573,0.546,0.0101,0.787,0.00021,0.0809,-4.1,0.0517,79.979,4,231987
318,14Rcq31SafFBHNEwXrtR2B,6,0,0.287,0.776,0.00415,0.413,2.68e-05,0.0724,-7.438,0.0952,100.003,4,227880
319,6TwfdLbaxTKzQi3AgsZNzx,2,1,0.331,0.657,0.00246,0.679,0.0,0.211,-5.511,0.0269,120.007,4,225307
320,0Hf4aIJpsN4Os2f0y0VqWl,7,1,0.542,0.673,0.039,0.758,0.0,0.341,-3.632,0.158,135.956,4,229507
321,5ka2ajep9OAvU5Sgduhiex,7,0,0.738,0.669,0.0265,0.78,1.63e-06,0.143,-4.287,0.053,139.945,4,212333
322,4XNrMwGx1SqP01sqkGTDmo,5,0,0.613,0.718,0.0444,0.82,0.0,0.0846,-3.453,0.0323,92.998,4,219467
323,7tGlzXJv6GD5e5qlu5YmDg,8,0,0.464,0.674,0.0119,0.608,0.0,0.103,-6.628,0.0334,124.952,4,253440
324,7s0lDK7y3XLmI7tcsRAbW0,9,0,0.567,0.558,0.0271,0.924,3.32e-06,0.537,-4.341,0.064,151.99,4,186827
325,4X5f3vT8MRuXF68pfjNte5,1,1,0.662,0.853,0.0239,0.693,0.0,0.11,-6.87,0.275,95.967,4,233787
326,190jyVPHYjAqEaOGmMzdyk,0,1,0.526,0.602,0.000688,0.843,5.27e-05,0.0682,-4.831,0.0593,128.003,4,227987
327,01uqI4H13Gsd8Lyl1EYd8H,8,1,0.299,0.688,0.716,0.473,4.46e-05,0.104,-9.059,0.167,84.958,4,318525
328,24LS4lQShWyixJ0ZrJXfJ5,8,0,0.582,0.573,0.197,0.929,0.000112,0.0567,-3.942,0.109,127.934,4,212560
329,6PUIzlqotEmPuBfjbwYWOB,1,0,0.11,0.572,0.0157,0.81,6.53e-06,0.13,-5.791,0.0558,126.052,4,214912
330,4rsW3WCZBGwhHfJWuHRwyT,0,1,0.322,0.606,0.0256,0.826,1.56e-05,0.117,-6.04,0.0307,121.04,4,210173
331,6BtmXhTJMM9sBTHeYYASGz,2,1,0.86,0.656,0.0162,0.884,0.0,0.145,-4.748,0.0372,105.009,4,237987
332,7FOJvA3PxiIU0DN3JjQ7jT,1,1,0.465,0.667,0.322,0.61,0.000203,0.426,-7.054,0.217,99.991,4,241160
333,3XyMPyuWwHcGMvXeJY6Qt0,9,1,0.337,0.591,0.0869,0.808,0.00396,0.147,-5.943,0.288,92.864,4,270720
334,1V6gIisPpYqgFeWbMLI0bA,8,1,0.502,0.504,0.0738,0.785,0.0,0.239,-4.802,0.104,173.968,4,210840
335,0HnaqUxvHP5LaWdmWwJpiS,1,1,0.395,0.675,0.145,0.792,0.0,0.12,-6.303,0.0368,120.016,4,229813
336,0hm8rgOY17z7kQJlqGKbu7,1,1,0.447,0.48,0.00993,0.756,0.00704,0.312,-5.399,0.0333,131.127,4,276720
337,01DSvNTUsVROjnSF5j3UbD,2,1,0.551,0.673,0.00141,0.629,0.0,0.0944,-7.072,0.0299,103.998,4,247907
338,3xdjjKMcMOFgo1eQrfbogM,9,1,0.574,0.537,0.455,0.66,0.0,0.135,-7.174,0.0296,148.096,4,298373
339,03UrZgTINDqvnUMbbIMhql,11,0,0.749,0.727,0.00417,0.937,0.0,0.091,-2.871,0.286,132.067,4,219493
340,05SBRd4fXgn8FX7bf8BCAE,8,1,0.58,0.695,0.41,0.869,0.0,0.237,-5.066,0.0483,124.989,4,234507
341,7EQGXaVSyEDsCWKmUcfpLk,1,0,0.801,0.711,0.00498,0.7,0.000125,0.215,-4.805,0.046,128.001,4,211920
342,6t6oULCRS6hnI7rm0h5gwl,0,1,0.392,0.672,0.0178,0.738,6.75e-05,0.0927,-7.045,0.0506,107.938,4,277040
343,64Nbnw22f8adeMuLd1nSBD,6,0,0.28,0.867,0.015,0.638,0.0,0.157,-6.657,0.0643,113.969,4,255693
344,5yhKaacMZGRo4s6evJx9vk,6,0,0.447,0.807,0.307,0.702,0.0,0.111,-6.594,0.0748,114.038,4,238827
345,39FwE8edwuyiaa4PrGBkP7,2,1,0.649,0.611,0.251,0.688,2.35e-06,0.248,-6.369,0.0529,169.895,4,288760
346,5L79aNYCTKiZq7vaOElXYj,6,1,0.501,0.664,0.129,0.642,0.0,0.114,-5.961,0.038,118.002,4,209693
347,3LlAyCYU26dvFZBDUIMb7a,3,1,0.428,0.505,0.19,0.71,0.00025,0.329,-3.015,0.0321,89.938,4,175200
348,6sy3LkhNFjJWlaeSMNwQ62,1,0,0.477,0.664,0.0654,0.705,0.0,0.115,-4.972,0.0382,122.017,4,257840
349,4bZd0nRuX8HyjeXAUBczvm,4,0,0.763,0.693,0.00616,0.822,1.79e-06,0.315,-5.441,0.0439,126.035,4,223800
350,2ihCaVdNZmnHZWt0fvAM7B,1,1,0.417,0.457,0.0206,0.757,0.0,0.146,-5.177,0.032,102.961,4,266600
351,5FljCWR0cys07PQ9277GTz,9,1,0.517,0.561,0.0525,0.836,0.0,0.136,-3.939,0.1,127.923,4,226987
352,6Xk7PnitV9jCRorWt2LiVZ,11,0,0.684,0.739,0.0217,0.872,0.0,0.26,-4.059,0.333,95.084,4,238746
353,5qxPabNDnJQ551Tf4v6k3j,9,1,0.513,0.692,0.0251,0.908,0.0,0.0933,-5.364,0.0677,124.042,4,250387
354,6GBUsjHfZuweYf5lQEz6mP,7,1,0.414,0.526,0.0285,0.816,0.0,0.22,-4.009,0.0421,144.032,4,234760
355,76VtA90NKurNqaQpV126Ue,2,1,0.39,0.785,0.0254,0.478,0.0,0.0901,-8.735,0.0419,134.002,4,161200
356,3bIxTsfeNMO7Nt2J3EUKrA,7,1,0.668,0.658,0.00215,0.729,0.0013,0.0752,-6.561,0.0378,104.007,4,230133
357,4FkgULes13bk2eHrsJg4q9,8,1,0.558,0.562,0.0539,0.878,0.0,0.112,-4.806,0.0387,103.029,4,236865
358,5HOpkTTVcmZHnthgyxrIL8,6,1,0.546,0.703,0.107,0.867,0.0,0.119,-4.292,0.0453,128.008,4,213708
359,5T7ZFtCcOgkpjxcuaeZbw0,1,1,0.486,0.652,0.0227,0.877,0.0,0.0789,-2.986,0.0465,118.491,4,200107
360,1VdZ0vKfR5jneCmWIUAMxK,9,1,0.407,0.642,0.669,0.289,0.0,0.18,-9.918,0.0367,84.996,4,258373
361,7gpy7sfWPNuOKmUNs3XQYE,5,1,0.365,0.388,0.118,0.694,0.000293,0.082,-5.769,0.0735,145.434,5,278373
362,4wFUdSCer8bdQsrp1M90sa,2,1,0.495,0.47,0.0216,0.79,0.0,0.0863,-5.352,0.039,158.061,4,276880
363,5HGibWoxnkYSkl6mHmAlOE,7,1,0.875,0.661,0.0571,0.751,0.0,0.105,-2.909,0.0481,109.995,4,190187
364,6REbwUNlppTfcnV4d4ZoZi,8,1,0.189,0.577,0.00627,0.447,0.00022,0.0899,-5.892,0.277,74.236,4,247800
365,5yIiXdLRE85OBiQmCaUenq,11,1,0.582,0.576,0.255,0.726,0.0,0.108,-4.625,0.035,136.802,4,215720
366,617KSbx52ACbnQBxSsG26X,4,1,0.469,0.677,0.346,0.749,0.0,0.347,-5.405,0.0391,107.042,4,199867
367,0gRczqVHrEQQDyizJUtgRc,0,0,0.967,0.761,0.02,0.856,0.0,0.149,-3.65,0.0731,106.009,4,185200
368,0rFZaQ4crlGAzuCjWCQ2xu,2,1,0.12,0.577,0.0143,0.576,0.0,0.602,-6.299,0.0563,133.973,4,234040
369,25cUhiAod71TIQSNicOaW3,11,0,0.235,0.625,0.0543,0.576,4.07e-05,0.187,-5.693,0.175,179.063,4,193147
370,1X1DWw2pcNZ8zSub3uhlNz,10,1,0.629,0.421,0.0654,0.873,0.0,0.123,-4.343,0.0564,84.786,4,202533
371,4kte3OcW800TPvOVgrLLj8,5,1,0.248,0.658,0.248,0.677,0.0,0.368,-6.628,0.0393,124.91,4,251627
372,0HFrCOmhCYXlv4NdEwRAuj,10,0,0.654,0.422,0.422,0.641,0.0,0.317,-4.947,0.323,187.027,3,260276
373,1Xsxp1SEOxuMzjrFZhtw8u,7,0,0.391,0.674,0.0923,0.81,4.74e-05,0.11,-5.117,0.0378,94.995,4,196867
374,2mXsZsJBThTaJXbNcg5QD4,4,0,0.748,0.768,0.278,0.809,0.0,0.139,-4.204,0.0616,111.989,4,177773
375,6GsAD8PgHxmEuIPTG8GP3M,11,1,0.506,0.543,0.117,0.837,0.0,0.0872,-6.448,0.0608,168.056,4,186080
376,0uFvvXbmGIXlf5ZgtHyYpf,1,1,0.0663,0.6,0.0191,0.592,0.0,0.0955,-4.947,0.0545,130.205,4,269267
377,0p1BcEcYVO3uk4KDf3gzkY,0,1,0.3,0.421,0.268,0.476,0.0,0.0816,-7.692,0.0298,169.784,4,228840
378,4kY7rYtE4OQkJNq22OIYRI,9,1,0.96,0.532,0.18,0.825,0.0,0.296,-5.287,0.0468,169.961,4,195867
379,6s9ICeczYOfbHHIaSMq9jd,0,1,0.607,0.497,0.00286,0.927,1.26e-06,0.413,-4.52,0.0371,96.991,4,222013
380,01TuObJVd7owWchVRuQbQw,6,0,0.402,0.797,0.00112,0.608,7.66e-05,0.0748,-6.096,0.0584,127.999,4,279507
381,6Uy6K3KdmUdAfelUp0SeXn,10,0,0.758,0.551,0.00502,0.836,2.1e-05,0.0425,-3.838,0.0524,185.063,4,220573
382,6GmUVqe73u5YRfUUynZK6I,7,1,0.244,0.479,0.365,0.545,0.0,0.0963,-7.346,0.0688,74.897,4,252733
383,6enPOmd3vSFpI4jjms8kXN,2,1,0.769,0.526,0.0354,0.801,3.17e-06,0.0637,-3.717,0.0393,172.024,4,193773
