,song_uri,key,mode,valence,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,duration_ms
190,62GYoGszQfROZswLee6W3O,1,1,0.86,0.85,0.314,0.466,0.0234,0.129,-15.673,0.0555,109.936,4,222627
191,07Cs882pDSCuggekDdmw4K,1,1,0.0876,0.431,0.262,0.446,2.93e-06,0.134,-8.493,0.0266,133.841,4,238067
192,3Fejkexvwptt5wM7jqHj2a,7,1,0.168,0.246,0.65,0.417,9.7e-06,0.0911,-9.088,0.0307,172.314,4,219613
193,56vXknIYSyvrt1ydAfA1lZ,0,1,0.96,0.614,0.237,0.623,0.726,0.452,-17.032,0.0775,180.512,4,210173
194,1uxzFavoQSzR6NhzeSbHdM,8,0,0.833,0.793,0.236,0.442,0.00163,0.0662,-11.293,0.0564,115.995,3,180080
195,5n9zTTk1SwXD4jMIAHiDTI,5,1,0.842,0.619,0.0199,0.885,6.76e-06,0.109,-8.347,0.0557,117.697,4,199560
196,5FvXMfGmOvqbkEYRtcKUzE,7,1,0.438,0.597,0.147,0.753,0.00103,0.327,-9.845,0.041,146.321,4,273867
197,4vT4qrrHHuDJO9E0AT4sgv,8,1,0.0867,0.281,0.569,0.326,0.0,0.125,-9.105,0.0307,127.817,4,240813
198,36psUsoODcqVG52lQIzDNy,9,1,0.674,0.45,0.0065,0.888,0.479,0.759,-6.119,0.0398,118.469,4,334773
199,4mcZYzoGwPRDdhWVlygiHf,6,0,0.761,0.579,0.0273,0.705,0.0,0.0704,-4.911,0.0339,116.173,4,201693
200,0odIT9B9BvOCnXfS0e4lB5,5,1,0.596,0.675,0.0204,0.649,0.0,0.0959,-10.271,0.0319,116.624,4,228000
201,0FGxAEMIE5GhyFqFMHRWaO,10,1,0.237,0.456,0.665,0.332,0.000248,0.138,-9.775,0.025,93.633,4,266267
202,3liZoKeEr6fosBe4fiIOyF,3,0,0.171,0.455,0.633,0.267,4.65e-06,0.132,-13.156,0.0311,67.858,4,231267
203,7tqQI7nmRAqX0g8bIYDXmF,9,1,0.421,0.701,0.301,0.79,6.06e-05,0.179,-6.16,0.0725,99.104,4,236547
204,1sH1EgYWUhN8KR3Nx2XYQa,2,1,0.814,0.726,0.168,0.85,0.0,0.123,-5.337,0.0512,131.64,4,195227
205,67V2T2fOmI803Y6FS6OJzE,1,1,0.946,0.844,0.108,0.854,0.00794,0.0512,-5.187,0.0452,121.6,4,221093
206,7cDzJyC95jtGO9zAeZsWOg,0,1,0.965,0.815,0.434,0.741,0.115,0.0689,-9.478,0.031,121.221,4,264987
207,0zvNHIL7ci0ZzIoWU6RO2u,0,1,0.958,0.685,0.122,0.718,0.0,0.0556,-7.724,0.0521,131.463,4,191067
208,5nzXa1PU1JZM5vY0JebVDE,11,1,0.751,0.553,0.282,0.471,0.00036,0.115,-15.318,0.0539,104.2,4,165067
209,3PzK9Rm8DANCry1ivpAuy7,0,1,0.417,0.324,0.0386,0.739,0.0,0.168,-5.826,0.0337,174.585,4,202573
210,375ntCG12wzCyfzclwYFwG,2,1,0.451,0.521,0.249,0.743,0.0,0.096,-5.903,0.0338,117.129,4,195293
211,6CEKntwndUlmWhSRflWA5X,8,1,0.804,0.797,0.686,0.511,0.0,0.122,-10.618,0.0552,121.874,4,200973
212,4xY0ySGvoW8pBWBk2NjVip,0,0,0.496,0.608,0.726,0.476,8.44e-05,0.204,-9.937,0.0259,108.338,4,249800
213,2c2DZHcSLqfCfGEkRMVt1T,2,1,0.971,0.7,0.0946,0.85,1.14e-06,0.122,-8.351,0.0592,168.835,4,203317
214,6F2vo4sxRNQ58VYe3pdiaL,11,0,0.96,0.724,0.113,0.704,0.00425,0.466,-8.258,0.0511,107.486,4,299373
215,40SLZpTphbzARSTdEhMrax,6,0,0.725,0.742,0.268,0.482,0.0,0.361,-11.618,0.0316,91.891,4,245973
216,4Wljbzc4Zg0Vxv4QAM3tYB,11,1,0.963,0.78,0.051,0.665,0.0454,0.111,-7.233,0.0257,96.951,4,232800
217,70AhDADPvD8cRhjfgBUjhZ,1,1,0.608,0.787,0.42,0.326,0.0265,0.0514,-14.809,0.0836,95.892,4,237667
218,0woCEywARpK9rZvyaEDimi,6,1,0.362,0.83,0.286,0.464,5.45e-06,0.0549,-11.407,0.0375,110.804,4,231689
219,3VyJPsb2ucaaVptLSDpJNH,10,1,0.239,0.559,0.608,0.446,0.000131,0.0902,-8.805,0.0349,131.792,4,245452
220,0GGxVTb0UwDwdaKNjBdCn3,3,1,0.746,0.588,0.378,0.656,0.00227,0.042,-6.373,0.0224,79.701,4,212933
221,4FwOQZ6L39ZyHYwmPwlJZw,3,1,0.227,0.552,0.85,0.387,1.65e-05,0.113,-10.147,0.031,135.874,4,225067
222,5He05uEYvu0f3B8JjAcBom,6,1,0.528,0.435,0.26,0.786,0.0069,0.0353,-6.333,0.0364,126.48,4,296160
223,3MJOiicdOtPcXg0uuvM1VL,7,1,0.963,0.734,0.19,0.784,3.75e-06,0.621,-5.84,0.0527,123.086,4,286667
224,11y8GSP2ASv8S9n0FiiDva,8,1,0.344,0.452,0.433,0.313,2.6e-05,0.0772,-9.309,0.026,75.806,4,250440
225,1GcPgAM56VA4w1WIyV7OI6,9,0,0.185,0.331,0.877,0.186,1.23e-05,0.0854,-16.986,0.0375,128.54,4,219267
226,3mI9Z256VhQI6VAHRxFqUf,9,1,0.364,0.485,0.201,0.555,0.0,0.11,-6.928,0.0279,78.085,4,208000
227,3LlWpVyPuoC8DIEDOZ2G72,0,1,0.188,0.424,0.589,0.421,0.0,0.339,-7.949,0.0277,109.048,4,253800
228,60mGckXEG1EzR4VmjYLfEW,0,1,0.952,0.626,0.231,0.425,0.0,0.114,-15.656,0.0356,150.875,4,264333
229,7GRUpcvSQM9HrnC2CjYPG4,0,1,0.321,0.341,0.13,0.324,1.11e-06,0.134,-11.864,0.025,78.662,4,257867
230,0mG66FLhO0iZ6XCAGdjpax,8,1,0.86,0.825,0.188,0.285,0.00131,0.0539,-17.491,0.0326,126.946,4,225627
231,5NJcg1bvft5yNwy140v7Dn,7,1,0.431,0.352,0.0515,0.725,0.0,0.18,-6.877,0.0371,155.539,4,239893
232,1LqHxPFZo4ZD5mTIC90A0f,1,0,0.812,0.604,0.511,0.458,3.28e-05,0.243,-10.468,0.0327,200.849,4,195493
233,6IAh4MjV3GRkvIHrCbUFWY,11,1,0.04,0.409,0.462,0.428,8.22e-05,0.0687,-13.195,0.0412,119.941,4,263227
234,2m5xo4HEFHgOQpqqrxCS5u,3,0,0.307,0.484,0.489,0.469,9.58e-05,0.291,-7.35,0.0257,169.678,4,231227
235,64pQUgnYPq1PzaicU9xaRf,9,1,0.652,0.708,0.291,0.504,0.000678,0.072,-12.752,0.0632,152.216,4,221000
236,6WThbierq4pPdRzK6NiefQ,4,0,0.962,0.847,0.316,0.802,0.00342,0.0908,-5.847,0.0312,115.039,4,237875
237,2yF4DENCsYzXKOxpppYmmx,9,1,0.0609,0.69,0.0135,0.564,0.00174,0.228,-10.824,0.0363,103.565,4,332080
238,6q37AlR5VJdfxB142wztD8,0,0,0.791,0.826,0.0967,0.736,5.2e-05,0.0753,-5.404,0.0333,120.805,4,241547
239,3oL9W9aHlMfCyd1dEBh87L,5,0,0.236,0.313,0.596,0.398,3.48e-05,0.0519,-10.889,0.0285,145.973,4,222693
240,150LOyOS0ISsZ9IcwPf6iT,0,1,0.829,0.719,0.529,0.551,9.05e-06,0.139,-9.124,0.0324,123.444,4,258773
241,5XmnWof1tWnwtTP2ug1MQk,5,0,0.34,0.234,0.387,0.495,0.0,0.109,-8.029,0.0335,76.852,4,238827
242,7HX9f8AMBl0vQxAoAzLqhS,5,1,0.939,0.749,0.13,0.484,0.137,0.0486,-9.944,0.0484,167.084,4,187600
243,6yq2lwMOPYLznyOrJ8JxBc,1,1,0.309,0.474,0.603,0.282,8.78e-06,0.139,-13.653,0.0306,134.952,4,205822
244,0s4ft4UVLWtpdELSCBnYRy,1,1,0.509,0.513,0.507,0.498,2.75e-05,0.0711,-11.277,0.0486,72.435,4,274600
245,7nrtHjt4Vk4Z5jMHOwaS8F,4,1,0.954,0.715,0.109,0.702,7.73e-06,0.255,-6.055,0.0296,127.446,4,171293
246,36dH28TepFKh4RelMfRj05,0,1,0.964,0.673,0.0288,0.92,2.47e-06,0.113,-2.143,0.0294,141.553,4,170987
247,48yJZwYYDZX5GKFND7wDfC,5,0,0.109,0.338,0.272,0.349,0.0677,0.143,-12.7,0.0264,146.827,4,314640
248,0cb6dNWQ3hfmZjcmDecCMy,8,1,0.97,0.636,0.142,0.768,0.00938,0.136,-12.014,0.0268,109.83,4,198107
249,0D2UIFvpE0xb5wEgWrpps2,9,1,0.714,0.598,0.0151,0.848,0.00545,0.0748,-6.934,0.042,144.562,3,251293
250,4XZzz3KpYL7TSzRmSaIuiE,11,0,0.734,0.699,0.233,0.515,2.56e-06,0.0888,-10.816,0.0299,95.044,4,181667
251,17M1JFSr2eEvo5dQnCIQim,10,1,0.72,0.726,0.213,0.506,3.41e-05,0.332,-12.77,0.0239,96.5,4,222133
252,1DXxj6IzzomGSh22arlw5T,3,1,0.597,0.581,0.293,0.385,0.0,0.093,-14.67,0.0347,86.381,4,265733
253,4hWUOIDHda9XOb1zDchftP,11,0,0.893,0.799,0.11,0.404,0.0,0.387,-13.597,0.0461,131.012,4,271267
254,0xLqQHCRrQUxqarMGsUoTM,1,1,0.34,0.566,0.489,0.339,0.0,0.0868,-10.596,0.0286,130.614,4,178840
255,11Uatd4av1y0YD2x0mQvao,9,0,0.403,0.568,0.107,0.605,0.0,0.117,-7.43,0.0286,122.041,4,301133
256,1HVTaF4KPEXKJ37gDh8BhR,9,1,0.86,0.785,0.0517,0.486,0.0343,0.33,-10.37,0.0507,147.715,4,246840
257,2Go3GgCcMjtZVdLUo2CI63,11,1,0.859,0.505,0.0635,0.898,0.0,0.28,-7.511,0.0452,145.465,4,222707
258,6v0WLvjyQT398T4C0eMmKi,4,0,0.759,0.687,0.0348,0.603,0.000448,0.172,-8.384,0.0238,106.952,4,244747
259,2xKMAank7uRw7EHAl06Y3g,0,1,0.827,0.796,0.304,0.69,3.14e-05,0.17,-10.972,0.0376,107.49,4,224400
260,6IXSfTzUjEsKc9iOvDkIx4,7,1,0.921,0.682,0.0391,0.674,0.0,0.307,-10.39,0.0274,117.289,4,219533
261,7cUvlb50AEfYqfUfUJt4t2,0,1,0.195,0.557,0.0041,0.47,1.27e-05,0.122,-14.928,0.0316,125.892,4,259467
262,7CN7AfQnKOpGHivXhk8vwT,11,1,0.835,0.801,0.222,0.561,0.000755,0.147,-10.521,0.0304,120.55,4,276160
263,5fnOrhQ4KgT5irGCjIccGH,9,1,0.518,0.526,0.169,0.515,0.000816,0.181,-11.169,0.0389,136.543,4,234493
264,1MbQvPbGV8ZtdvnqvnO8Po,5,0,0.807,0.945,0.0384,0.392,0.378,0.132,-10.757,0.159,110.11,4,214960
265,2gQsUHVFY4tpXc3AFU2mcS,11,0,0.684,0.721,0.189,0.69,4.14e-06,0.138,-10.533,0.0339,132.019,4,263107
266,4HqdBSLBoGNP3dg7KB8A6R,9,0,0.83,0.844,0.272,0.575,0.245,0.0487,-12.923,0.0373,120.308,4,249173
267,3O454S9h7LuY4x6cBpnVDv,2,1,0.421,0.611,0.304,0.584,0.000332,0.0578,-12.108,0.0279,128.575,4,313493
268,7wjbLPHL7zD3shAhD8asZb,5,0,0.968,0.882,0.0353,0.507,0.000544,0.274,-11.206,0.0549,131.098,4,291693
269,0uxKo4PZ00H2mnxffpmVog,0,1,0.0911,0.154,0.513,0.122,6.5e-05,0.11,-19.257,0.0307,53.674,4,245093
270,0NCxcWPutukODIxeSi6bho,2,1,0.595,0.792,0.0433,0.532,0.00307,0.0369,-8.66,0.054,140.384,4,239733
271,4GsFbkHkoXCPIIVal984Ks,2,1,0.738,0.949,0.0123,0.259,0.00131,0.0361,-16.48,0.0681,119.654,4,306467
272,6o2NonhsBO71qyrCoPcu1g,9,1,0.83,0.731,0.000275,0.434,0.00889,0.144,-15.186,0.0309,113.587,4,279000
273,32fKHW6Eac4yBXn9WY7Aic,2,1,0.518,0.555,0.137,0.639,1.99e-05,0.0733,-6.832,0.033,125.77,4,227320
274,49HfSdzgsXmzbZPMZ560Xn,7,1,0.655,0.63,0.174,0.691,3.1e-06,0.0498,-7.563,0.0295,76.945,4,220707
275,2H5BRl8I6IveJ6BgC7FpqQ,7,0,0.735,0.701,0.593,0.452,0.0,0.506,-12.252,0.0842,91.33,4,218333
276,0WrYThGLW0MmOywfNOMtiZ,3,1,0.376,0.461,0.447,0.311,0.00738,0.112,-16.03,0.0251,90.533,4,215413
277,38705PDjZZVeWxfTRsTlJr,4,1,0.266,0.622,0.338,0.368,0.0,0.23,-14.22,0.0594,72.764,4,227200
278,4Vl4sf0EljY8GxAyjqJD6p,0,1,0.288,0.438,0.78,0.464,2.74e-06,0.161,-9.131,0.0277,106.937,4,320893
279,7bvL5jBJx2x2kZJ4JGo643,11,1,0.369,0.646,0.138,0.48,0.000101,0.273,-13.01,0.029,106.729,3,234760
280,5SH0iYTvTIu6rDnA3q6W06,7,1,0.775,0.468,0.101,0.894,1.2e-06,0.377,-7.673,0.0667,145.085,4,186507
281,1s0OQOEwJiCybX4adE63Tf,2,0,0.436,0.583,0.107,0.641,1.31e-06,0.0606,-9.39,0.0334,135.013,4,205600
282,2yRdq9IfwfURAK07TVncce,2,1,0.694,0.653,0.0789,0.792,0.000278,0.0872,-4.635,0.0286,86.442,4,206890
283,6qLfdfOdfrpD1B0V67eJpy,2,1,0.143,0.511,0.39,0.245,0.0,0.401,-16.755,0.0396,79.88,4,245640
284,26Kw6zBo3Uy98q5LTlFfVJ,0,1,0.272,0.607,0.408,0.612,5.2e-06,0.32,-8.666,0.0523,82.933,4,239933
285,2F1tiSvwwzEpMyEEfVGyaA,0,1,0.671,0.306,0.0387,0.422,1.1e-06,0.0809,-13.578,0.0345,201.042,3,269707
286,0Jtp6dLT78aWIdnoteCSxv,7,1,0.524,0.57,0.0644,0.415,8.69e-05,0.067,-15.077,0.0305,141.019,4,224933
287,2qEr7hmZ59rTsQvd6NSdo5,10,1,0.125,0.326,0.679,0.349,0.0,0.109,-8.468,0.0281,138.874,4,264787
288,6xFTqbFZsFihHoghoxNi3O,2,1,0.819,0.557,0.204,0.446,0.0,0.0924,-7.546,0.0593,186.477,4,276067
289,1W9Xk8b7uJgbe76sOZhHYf,8,1,0.303,0.581,0.163,0.419,5.38e-06,0.11,-11.319,0.0314,136.423,4,240133
290,4jRJWlkCn3pAwezfqFODU3,7,1,0.113,0.244,0.871,0.44,8.65e-05,0.372,-7.777,0.0475,82.02,4,184480
291,1cvZhMl9y4VVyhXeG3FnIg,2,1,0.718,0.425,0.743,0.364,1.65e-06,0.092,-15.813,0.0625,163.191,4,236733
292,1MTTBM826iEukkzbYdKmZD,2,1,0.964,0.778,0.0881,0.854,0.00517,0.0367,-8.366,0.0572,157.929,4,161053
293,7k1fu2zeQ3S47mT4lhJWcL,0,1,0.823,0.679,0.467,0.661,1.83e-05,0.193,-12.017,0.0862,119.596,4,217467
294,672L8kwlwJu5w8D6MWyvDC,1,1,0.704,0.574,0.209,0.493,3.02e-05,0.0568,-13.666,0.0341,124.531,4,262707
295,3pnRd3epmXjorMfOaG4qGd,9,0,0.693,0.749,0.49,0.566,0.000164,0.118,-8.678,0.0318,121.609,4,195707
296,62s5eG5WJRd3zYTeGApToF,5,1,0.819,0.776,0.245,0.829,0.31,0.0841,-7.839,0.0487,110.347,4,323773
297,6L488kGfWqESwrtTwL3AQ2,9,1,0.756,0.724,0.104,0.44,0.0203,0.0598,-16.497,0.0299,103.49,4,328907
298,5Gs9pkd4ZhyrLD5fjsPBJy,2,1,0.67,0.633,0.0862,0.483,0.0,0.0672,-10.335,0.0241,102.804,4,220893
299,3FuL7jThtUAjneBm6puQNk,4,0,0.857,0.829,0.13,0.737,6.25e-05,0.284,-8.181,0.0441,123.878,4,222400
300,2HHtWyy5CgaQbC7XSoOb0e,0,0,0.552,0.815,0.216,0.438,0.000466,0.0787,-14.522,0.0346,108.965,4,243773
301,2Cdvbe2G4hZsnhNMKyGrie,4,1,0.901,0.535,0.326,0.716,0.0,0.659,-5.025,0.0431,94.379,4,175173
302,1h3bcnnIm72UnemGIfm0iZ,4,1,0.805,0.639,0.152,0.458,0.0,0.168,-15.138,0.0343,80.692,4,220773
303,1ynmMEK1fkyiZ6Z6F3ThEt,0,1,0.888,0.653,0.249,0.677,0.0,0.403,-12.244,0.0396,114.37,4,216533
304,7zhtLp2V3lNXdllknAqbKk,9,0,0.957,0.734,0.175,0.742,0.0,0.134,-8.021,0.0382,117.652,4,240533
305,43btz2xjMKpcmjkuRsvxyg,9,1,0.626,0.811,0.0365,0.41,6.63e-06,0.0799,-8.214,0.0391,103.965,4,254493
306,67eX1ovaHyVPUinMHeUtIM,9,1,0.971,0.785,0.042,0.737,0.000107,0.108,-5.306,0.0363,125.447,4,218960
307,2E2ZVy2fxslpAUgbb4zu84,9,0,0.963,0.791,0.0749,0.535,1.96e-06,0.156,-13.261,0.0355,127.488,4,308373
308,5nDSJO4909uNzMcZH3CggS,4,1,0.256,0.537,0.695,0.417,1.86e-06,0.151,-7.209,0.0273,144.716,4,221827
309,58E1XVmZTODC67YNjneuXM,7,0,0.626,0.542,0.558,0.45,6.43e-06,0.579,-9.931,0.0361,144.437,4,153840
310,3hBgVOpgET0AGtdwc5D8Qy,1,1,0.0616,0.48,0.0896,0.378,0.398,0.118,-13.317,0.0328,136.379,4,211209
311,3CSLUIrI2KPMulHR5bh17O,11,0,0.453,0.531,0.0568,0.43,1.22e-06,0.0964,-14.523,0.0578,124.284,4,232627
312,37BTh5g05cxBIRYMbw8g2T,7,0,0.739,0.365,0.0208,0.513,0.000147,0.205,-13.034,0.0357,80.647,4,331200
313,41dDygR3r7e926oGUXfrLt,0,0,0.963,0.889,0.0405,0.441,0.000788,0.038,-9.506,0.0379,110.565,4,307307
314,00MI0oGDVJYM1qWbyUOIhH,2,1,0.724,0.73,0.0418,0.785,0.00669,0.123,-7.201,0.0456,137.639,4,231080
315,3aGdlqp8i9lJAWG5nqfhUP,0,1,0.33,0.503,0.443,0.659,0.0,0.153,-6.829,0.0356,101.668,4,198947
316,4FDRce5rrUuAbsC5VKwSkz,4,1,0.882,0.797,0.133,0.678,0.0,0.119,-12.24,0.0514,132.934,4,255173
317,2OgVsp77En2nju8pnCieVU,10,0,0.433,0.33,0.31,0.469,2.3e-06,0.0402,-9.286,0.0335,201.327,4,292067
318,1syhTK7LlvpeWdZNsZARP0,1,0,0.67,0.799,0.286,0.714,0.0,0.145,-9.472,0.0421,123.207,4,180360
319,3EFgVWb1TAYP3CF17BB4fU,7,1,0.181,0.38,0.602,0.228,0.0,0.154,-14.373,0.0261,77.177,4,248133
320,3mmn1eswXMsJec8POXQb7p,2,1,0.202,0.531,0.781,0.316,0.00289,0.138,-12.264,0.0269,73.403,4,212720
321,5OWokvF4QOqMDQ8ByQsm6V,0,1,0.864,0.692,0.0723,0.74,8.83e-05,0.136,-7.466,0.0329,147.274,4,215440
322,2UCgWpa2r4ytWueNItYbWE,9,0,0.947,0.82,0.109,0.838,0.00228,0.0452,-6.86,0.041,132.125,4,281280
323,5kz9GDBTX846OXwqWoyKzF,2,1,0.481,0.587,0.155,0.994,0.0734,0.0319,-5.61,0.045,151.941,4,153133
324,7ubq5fqmcPhfg1Q8s3HbbA,9,1,0.962,0.909,0.139,0.544,0.00614,0.457,-11.692,0.0529,125.918,4,247960
325,6a899bXlCuViXW2Qs8Rdqo,9,0,0.766,0.627,0.334,0.385,0.0,0.182,-13.655,0.0537,205.726,4,230107
326,2aQ9yUp14YVKsOKuCDnBJn,2,0,0.17,0.328,0.249,0.516,0.00208,0.486,-7.845,0.0303,128.557,4,322427
327,1BZMMt9H0TheQGWQy44KmO,8,1,0.708,0.649,0.0503,0.313,0.0017,0.0864,-16.631,0.0339,115.493,4,196200
328,5rfJ2Bq2PEL8yBjZLzouEu,4,1,0.962,0.805,0.0627,0.479,0.000143,0.104,-14.734,0.0436,128.411,4,201293
329,2zYCip88nwoF96SC7WEjJm,3,1,0.864,0.699,0.337,0.741,0.108,0.065,-8.488,0.0329,125.698,4,225035
330,39qYD4J4BKvZMQgxfXl5bv,2,1,0.522,0.823,0.562,0.417,0.00098,0.0765,-12.643,0.032,111.928,4,276280
331,4ZXxmmsp1Nd7ejbHs2BNBG,11,0,0.88,0.877,0.0628,0.557,0.0023,0.145,-10.79,0.0723,125.543,4,334867
332,2w4EpqGasrz9qdTwocx54t,2,1,0.174,0.405,0.584,0.21,0.0,0.139,-13.214,0.0279,100.577,3,202173
333,3O4s2m47MFhnGqmpkjoKYk,8,1,0.505,0.628,0.872,0.159,0.0,0.111,-14.363,0.0333,135.003,4,256400
334,49nuGcnaUcB9jXgcOGYEiH,3,1,0.367,0.49,0.639,0.432,0.0,0.104,-9.327,0.0298,153.753,4,225573
335,09bRmFRViBORKQ2miwp04P,5,1,0.236,0.434,0.565,0.507,0.0,0.161,-10.422,0.0358,115.309,4,237107
336,5D1ke8QuVinJEZJ0AZZtxD,10,1,0.417,0.593,0.84,0.348,3.42e-06,0.208,-11.443,0.0335,119.871,4,240440
337,5nBp8F6tekSrnFg8G2Pvug,2,0,0.952,0.647,0.432,0.686,6.19e-06,0.133,-4.247,0.0274,155.697,4,219813
338,2IcvvNK6aZ1uMwTAz5zXJx,1,1,0.602,0.297,0.191,0.846,1.37e-05,0.283,-6.571,0.0482,137.426,4,232333
339,5p0Et9J14mQUaqZsNiFlsY,9,1,0.276,0.424,0.0178,0.575,3.38e-06,0.276,-9.269,0.033,121.681,4,227080
340,1jinux2Q5Afix30KCtZiuz,10,1,0.888,0.802,0.485,0.831,0.000121,0.302,-6.743,0.0627,141.553,4,229042
341,41R8wVfgdViMGnjId2xDMp,6,1,0.898,0.796,0.109,0.69,1.93e-05,0.0613,-8.938,0.0466,106.972,4,313853
342,098DRq2EpYSun5kAj7NfWa,2,0,0.862,0.823,0.331,0.778,0.0,0.0799,-12.313,0.0475,121.033,4,208173
343,04ijIUVdT4Qy1SBWFUPROY,1,1,0.969,0.695,0.111,0.503,0.0134,0.0996,-12.91,0.0361,124.113,4,236533
344,1UpKK7U9ow2K1G6qNw9wnW,5,1,0.0521,0.428,0.941,0.0204,0.00918,0.0807,-25.487,0.0333,139.537,4,223237
345,37zpChlZkoFuScXLoiu0WE,9,1,0.936,0.607,0.136,0.753,0.00856,0.0659,-10.721,0.0326,144.637,4,195640
346,5n1amEDwVKucAGMqePk9yN,5,0,0.705,0.641,0.274,0.821,0.487,0.138,-8.783,0.0325,161.143,4,302413
347,4QiBSGoonOPoCcldn0DYCq,0,1,0.93,0.605,0.175,0.913,0.00952,0.385,-4.984,0.0419,186.124,4,238133
348,07wMk0CZVZRMqhF66r40Z8,0,1,0.777,0.445,0.15,0.818,0.00509,0.313,-9.797,0.0406,104.531,4,234893
349,1Flq3q4sDw3EYqk8Z9agIe,11,1,0.815,0.564,0.0854,0.838,0.0,0.141,-4.417,0.0328,113.816,4,207987
350,0ECGe76uQAsgjXHE3uDkbk,2,0,0.631,0.572,0.634,0.523,0.0,0.181,-5.413,0.0256,107.791,4,217440
351,3jYRpwbctfqB77uU7T7K3U,1,0,0.933,0.425,0.0229,0.681,0.000219,0.0543,-8.604,0.0316,131.011,4,279333
352,3btXFxLJ1e69bgieb33x6g,4,1,0.964,0.651,0.302,0.647,6.63e-05,0.524,-10.053,0.0562,159.81,4,173427
353,36TkU8oFYnabnDwP6n4p4R,8,1,0.558,0.588,0.24,0.431,0.0,0.057,-11.881,0.0341,104.394,4,198267
354,0nqQwPNem175DbPnA3yCmJ,2,1,0.607,0.738,0.0522,0.455,0.773,0.0727,-15.644,0.0514,130.399,4,306133
355,42TFhl9RznJZi5Xcd2PZDb,2,1,0.811,0.551,0.231,0.501,3.28e-06,0.179,-13.87,0.0375,153.851,4,172667
356,2RvkPf7MIzhdh347w5sjTJ,3,1,0.598,0.482,0.022,0.96,0.000219,0.0561,-4.895,0.0441,151.737,4,189733
357,6W7mw61eqEnjcjfCp7GbJ5,7,1,0.869,0.838,0.362,0.623,0.0031,0.093,-10.387,0.0436,132.192,4,260040
358,2H9DaLWHXqS7eSmouctbrj,11,1,0.663,0.736,0.731,0.419,4.67e-05,0.129,-12.423,0.0324,104.013,4,216000
359,0Ng9wyiQw09waMQxGNeqT9,8,1,0.375,0.621,0.805,0.245,8.89e-05,0.0706,-17.295,0.0495,90.063,4,259040
360,28gxmNEk6FvQsaj7RF6jCM,7,0,0.141,0.239,0.437,0.161,0.000317,0.114,-21.081,0.0324,71.055,4,205173
361,78wTOLl1ANJtgOkOoNNZ06,8,1,0.964,0.62,0.0162,0.819,0.0,0.0412,-8.789,0.05,131.223,4,165627
362,3jcGgPrbEw2zwKP1eGdCGy,5,1,0.202,0.281,0.291,0.312,0.000961,0.258,-11.098,0.0302,63.321,4,228853
363,5dXED6MP1v1qghkaniirb1,4,0,0.936,0.859,0.29,0.568,0.0,0.31,-12.516,0.0387,129.72,4,237467
364,6hHf43J8jIXM0q9DOZCYmp,7,1,0.921,0.767,0.204,0.633,2.66e-06,0.198,-10.06,0.0314,132.253,4,218093
365,10zlwR7kvVbD9OBkeZWr3L,2,1,0.691,0.537,0.000418,0.815,0.807,0.194,-6.208,0.0348,145.424,4,219907
366,4SlCb8n5Jw52astU7GWPyV,2,1,0.889,0.741,0.146,0.742,1.64e-05,0.106,-7.822,0.0269,116.951,4,262733
367,5i4FU9RTVjuVA5v6jFUp61,8,1,0.485,0.443,0.659,0.309,4.71e-05,0.352,-12.358,0.0261,171.712,4,181040
368,3Zl0tZ2K1LgnJTyEaI1M6N,2,1,0.875,0.619,0.00743,0.61,1.04e-05,0.0965,-9.85,0.0413,134.793,4,243667
369,6AeOM7N0rK3tYOINY2k5qy,7,1,0.665,0.567,0.85,0.458,0.000627,0.351,-12.049,0.0257,98.317,3,249640
370,0gYuak91s15aIDwxB4pRM2,4,1,0.578,0.553,0.316,0.673,2.98e-06,0.0993,-7.749,0.0281,173.82,4,220960
371,77NNZQSqzLNqh2A9JhLRkg,4,1,0.472,0.491,0.25,0.802,0.0,0.387,-7.106,0.0392,119.25,4,248907
372,7h8JzycDOWRSRfurjiCjGA,1,1,0.188,0.325,0.864,0.374,1.98e-06,0.0743,-8.722,0.0354,140.028,4,249507
373,0locmm7BcpfpRGGXR7YsBW,9,1,0.924,0.777,0.0873,0.585,0.207,0.17,-11.78,0.0294,131.251,4,291253
374,2pbmRBjiVO0afrPVReZiFb,4,1,0.239,0.662,0.0853,0.329,0.0,0.223,-14.374,0.0293,109.404,4,310933
375,0nNj8m5ho1lMQy8y5rmtVW,5,1,0.353,0.614,0.293,0.271,1.38e-06,0.182,-18.872,0.0287,96.347,4,171467
376,4do0Z0rHdFUV3RSMxMQsdq,0,1,0.607,0.181,0.0601,0.772,0.00045,0.072,-5.201,0.0385,166.741,4,197493
377,44aTAUBF0g6sMkMNE8I5kd,2,1,0.429,0.558,0.121,0.768,0.0626,0.124,-9.997,0.0343,81.909,4,260573
378,38mMrNPAJKXMBK2l9actEA,0,1,0.132,0.344,0.534,0.466,1.61e-05,0.569,-8.453,0.0255,137.974,4,230400
379,5GvWrvLIqoHroq7YvO260M,4,0,0.933,0.734,0.357,0.485,0.00019,0.0401,-13.865,0.0465,95.321,4,222280
380,4cdOa74e9tBGA6FaVT5mgc,7,1,0.97,0.88,0.219,0.633,3.87e-05,0.0609,-6.331,0.061,110.864,4,212907
